component_id,lot_id,N,T_ambient,V_stress,I_leak_0h,I_leak_24h,I_leak_96h,I_leak_168h,Y_spec_I_leak,I_ddq_0h,I_ddq_24h,I_ddq_96h,I_ddq_168h,Y_spec_I_ddq,t_pd_0h,t_pd_24h,t_pd_96h,t_pd_168h,Y_spec_t_pd,is_defect,defect_case,defect_param
C0105,2,53,125.0,5.0,9.392054537947935,9.450472245887362,9.63400885172618,9.808688495276456,50.0,1.9960901078783446,2.0171603783835677,2.0931366994877023,2.1483357172675954,10.0,7.822351418253794,8.001625066770288,8.572149077980718,9.166920141336844,40.0,False,,
C0106,2,53,125.0,5.0,9.218261026065656,9.235718690479672,9.261183340629119,9.341161165214544,50.0,1.9909807586622612,2.0261185697075432,2.143211032721177,2.250358038592586,10.0,8.303754083532297,8.562755404709543,9.523393575037781,10.295510736646929,40.0,False,,
C0107,8,52,125.0,3.3,10.34287451763733,10.317039694918382,10.212866558369463,10.16338028619979,50.0,1.9097493493556708,1.9948906276089156,2.2841098616594935,2.5916443609115345,10.0,8.121219313173087,8.245734725745354,8.643847812905875,9.033958272427096,40.0,False,,
C0108,5,49,125.0,3.3,9.82452380889101,9.903575958037198,10.175322249294561,10.391427245121303,50.0,1.96950267812869,2.0363096057613026,2.2376782055680873,2.48752363224016,10.0,8.236128229194556,8.472321898390543,9.296398432562956,10.038724572473104,40.0,False,,
C0109,1,121,125.0,3.3,9.488859859176335,9.804360243972582,10.742835235864053,11.930279717245464,50.0,2.1229375717650103,2.147288985802606,2.2344049737284757,2.299376749779827,10.0,7.9739817309124765,8.079944083219768,8.457031306728059,8.745951587263509,40.0,False,,
C0110,5,49,125.0,3.3,9.951910531538333,10.146526494515518,10.809820147226276,11.39680133811448,50.0,1.9194006391168204,1.970218193372078,2.1218019161074144,2.3046578831637383,10.0,8.467898472394207,8.596813564540811,9.012006500157504,9.412580543023687,40.0,False,,
C0111,6,54,125.0,3.3,10.564009428674652,10.911624894782811,11.940587068518134,13.251142212648846,50.0,1.860632751563383,1.882373821549712,1.9516625838066641,2.0182601862339595,10.0,8.369879678707917,8.470373771990038,8.735732241169252,9.099190028800134,40.0,False,,
C0112,4,49,125.0,5.0,8.859631077314038,9.073235238965774,9.713155523009672,10.46746141546569,50.0,2.0942593620899794,2.0989428037501057,2.1157845079781206,2.1272642228508634,10.0,8.17845640169907,8.37004878153084,9.01972046391425,9.617625601247608,40.0,False,,
C0113,1,121,125.0,5.0,9.251680655048336,9.509114111642367,10.424470725874054,11.211316470362313,50.0,2.0492296911938035,2.111106405447426,2.3137728963605695,2.523637812494951,10.0,8.371018310925418,8.635372478569039,9.408579843027766,10.406334335294945,40.0,False,,
C0114,4,49,125.0,5.0,9.538556779052366,9.64339534321551,10.021045286329118,10.297072859901037,50.0,1.9379481379351338,1.999189098413684,2.1984678774814346,2.4094849665807234,10.0,8.300169421761431,8.450891124903562,8.991074000489158,9.414468419660041,40.0,False,,
C0115,1,121,125.0,3.3,10.730589433360164,11.001424247753954,11.86142338331844,12.776176941328512,50.0,1.8417832983873081,1.897884980007259,2.067891640744518,2.272260082029921,10.0,7.824214594661244,7.881233624250094,8.062851017433909,8.232180622728087,40.0,False,,
C0116,1,121,125.0,3.3,10.141293491459649,10.418020410480365,11.24122417286953,12.244366450339566,50.0,1.9255376643561437,1.955000985297823,2.032313639919053,2.141493478087191,10.0,7.462440435323467,7.530892892327599,7.6374766214685605,7.954997189886028,40.0,False,,
C0117,5,49,125.0,5.0,10.383658620230614,10.531454706366876,10.958507995906439,11.46347110656218,50.0,1.994529556315073,2.0310937561339433,2.1542128745387625,2.2649933922086145,10.0,8.16814485033705,8.36373919965993,8.963788613651987,9.639683836023261,40.0,False,,
C0118,7,45,125.0,3.3,9.429919540436885,9.671282137990989,10.436895540567308,11.254869096245853,50.0,2.116567208988382,2.174767845021168,2.361341333902993,2.5591629565796152,10.0,8.218435692332571,8.53436192770578,9.588141967866317,10.70193795503725,40.0,False,,
C0119,8,52,125.0,5.0,9.440232062364737,9.682486141930198,10.449150831774679,11.272290337799685,50.0,1.8963418025130343,1.9416927415747094,2.0963358840988597,2.237504091529242,10.0,8.436188796455426,8.63812795666554,9.26242415125993,9.955422327508309,40.0,False,,
C0120,4,49,125.0,5.0,10.223906858361355,10.37219924740656,10.825186366847387,11.308230442474166,50.0,1.9915480118488527,2.0235394928523216,2.1221557263342907,2.2265738754294477,10.0,7.625471489981883,7.748478233615886,8.158595681871573,8.529325955485227,40.0,False,,
C0121,2,53,125.0,3.3,10.029137165467723,10.11711592265405,10.38410891154151,10.661434841113273,50.0,2.0675144659894897,2.0753902112135774,2.084449319600782,2.123278717291496,10.0,7.637427576289134,7.848692873384247,8.48200038332447,9.244825448797036,40.0,False,,
C0122,2,53,125.0,3.3,10.274369409432063,10.358195078519731,10.60242123946636,10.875708095737538,50.0,1.7618732659878078,1.7991170679097437,1.9248928985706917,2.039707866522361,10.0,8.183960106523108,8.328038835861484,8.718369104674698,9.247368621660758,40.0,False,,
C0123,4,49,125.0,3.3,9.906164504535774,10.11285717591477,10.68160043402064,11.446794912361387,50.0,2.10337861679389,2.168141847154605,2.3702459246074588,2.6008129297502123,10.0,7.9715332044587655,8.100808736838195,8.49831385142848,8.921697469153447,40.0,False,,
C0124,8,52,125.0,3.3,10.139071863227313,10.375009066088253,11.087567996420356,11.910505302481004,50.0,1.8817549427793563,1.8968543648118965,1.9462058490333125,1.9900295484447583,10.0,7.245695355771549,7.321162235978649,7.553503788005746,7.790759441725127,40.0,False,,
C0125,6,54,125.0,3.3,10.079059542452555,10.200761582960435,10.623115650389957,10.962462357151333,50.0,2.0331995493456936,2.0868507932022466,2.249144507589042,2.439831098729383,10.0,8.150043265501676,8.427833320990246,9.303081853738004,10.305096896632397,40.0,False,,
C0126,1,121,125.0,5.0,10.388883694542463,10.599423288623477,11.179973659556477,11.955351429722594,50.0,2.0246683149610742,2.0718743009125524,2.238452654138305,2.3791427802762697,10.0,7.2590308340044185,7.219889565014015,7.147319238576226,6.989434443923263,40.0,False,,
C0127,1,121,125.0,5.0,10.403504140972235,10.670930067972128,11.504251095286294,12.426191724955164,50.0,2.1084586391463844,2.166444377791841,2.3398461100463264,2.549425271737393,10.0,7.621897379250649,7.835147336311858,8.475186068809139,9.245951055982198,40.0,False,,
C0128,1,121,125.0,5.0,9.190064002804116,9.430677405197331,10.149209512412988,11.012578283819009,50.0,2.055092438089354,2.114114189407858,2.297663062549251,2.505595269134767,10.0,8.540672549144043,8.671879063526406,9.091931089532416,9.502547757520835,40.0,False,,
C0129,8,52,125.0,5.0,8.876365722329572,9.191643591810363,10.211954443185896,11.332901315861267,50.0,1.7622709508270018,1.785278010621501,1.8571143045425575,1.9297670917226888,10.0,8.729951607122846,8.868728091985263,9.30159489150063,9.748961655009536,40.0,False,,
C0130,4,49,125.0,5.0,10.500872698825754,10.844984284379793,11.923254116256604,13.159825406932454,50.0,1.9215220752844009,1.9288822849675331,1.940477539752681,1.9736393816123,10.0,7.513737452611215,7.791168319364879,8.61883785111297,9.684607267732813,40.0,False,,
C0131,4,49,125.0,3.3,10.593862546630968,10.699664359486167,11.104881916490365,11.357037985196147,50.0,2.013820512935328,2.0433527975453174,2.1381012514757844,2.2298668716267933,10.0,7.868243385034923,7.9694186803131135,8.226204345207659,8.604384166344294,40.0,False,,
C0132,3,52,125.0,3.3,9.489688490243331,9.83924934679805,10.994883643713269,12.224244497307607,50.0,1.9805020113880214,2.037721236023205,2.237378249308242,2.4174732286352385,10.0,8.017049009231483,8.12286851204099,8.449284641464851,8.787771005131463,40.0,False,,
C0133,2,53,125.0,5.0,9.070082296727186,9.203323936722242,9.551844064482594,10.044899450772178,50.0,2.047761072975677,2.077617349484777,2.1645023968884907,2.2661217806947844,10.0,8.712490771032627,8.875380000421456,9.475492346994798,9.918698954480647,40.0,False,,
C0134,1,121,125.0,3.3,10.0495174105036,10.355512433918898,11.36857077278514,12.397380182695752,50.0,2.0789366555669706,2.106086667613118,2.1940088775351425,2.2765968557491427,10.0,7.80285242087024,7.991201370050202,8.608830751154947,9.220705773970158,40.0,False,,
C0135,10,12,125.0,3.3,10.465419113175265,10.681842580795925,11.314344976755844,12.077678414419136,50.0,2.060845173642968,2.064526866499144,2.0470776581553074,2.0867555596007064,10.0,7.809246390786689,7.930925711871234,8.235779743508251,8.701866577052247,40.0,False,,
C0136,1,121,125.0,5.0,10.898797261217158,11.07185388127011,11.574198282681614,12.169450703689783,50.0,1.9785725057445536,2.0528213584963937,2.292261600377763,2.5606267884562084,10.0,8.619490223385144,8.656221411205433,8.631003012132869,8.87991904393275,40.0,False,,
C0137,6,54,125.0,5.0,10.258148786050725,10.27787552829526,10.353503838980217,10.397035177985575,50.0,1.815366298887952,1.8666633520374667,2.0262400856190736,2.2063600999168944,10.0,7.850084338912697,7.9391279883713,8.242465554468463,8.495005948141259,40.0,False,,
C0138,8,52,125.0,5.0,9.814141651707153,9.993586900684608,10.525905730129285,11.141298772991231,50.0,1.9544518751145183,2.008588159059265,2.171239129879484,2.3663904275768246,10.0,8.288880683586584,8.560866531779057,9.427016460147076,10.390794478796808,40.0,False,,
C0139,5,49,125.0,5.0,9.553434689207569,9.654463778308576,9.96400675101225,10.283474340364803,50.0,2.0416368148138955,2.219166299273817,2.8498626465129306,3.659805534469127,10.0,7.409142813955029,7.87770771778066,9.468813341340514,11.381283655749426,40.0,True,compound,
C0140,4,49,125.0,3.3,10.005725645835327,10.302625466464724,11.203682292963423,12.278458364974385,50.0,1.8909552747449523,1.9396796774223515,2.090101052505432,2.259553181537524,10.0,7.931506902363069,8.125915059452982,8.699720815764007,9.39662096983507,40.0,False,,
C0141,6,54,125.0,5.0,9.850367648057372,10.196784654205473,11.275857025362475,12.546658928834518,50.0,2.0631274730121576,2.099349206736696,2.2099120807993295,2.3304319396876205,10.0,7.336161264669438,7.463706208624568,7.873563738886735,8.276915769856616,40.0,False,,
C0142,8,52,125.0,5.0,9.492466047135592,9.606668862993423,9.924908045831126,10.321324510432397,50.0,2.0908393297267303,2.1292320720243034,2.244451251606153,2.3748546244598296,10.0,7.577826487617719,7.679407426264227,8.026208427179995,8.318136157002673,40.0,False,,
C0143,8,52,125.0,5.0,11.024377825431642,11.278155777517862,12.04093133809599,12.928319878858202,50.0,2.0126866976295843,2.0443349004922258,2.1217648758793106,2.2449529467378553,10.0,8.335680542060905,8.642230983114946,9.609649510651867,10.733335720971102,40.0,False,,
C0144,6,54,125.0,5.0,10.892584201036065,11.031422002734892,11.521619971759607,11.90241081756365,50.0,1.6936220133687603,1.7721170030481064,2.01862217832993,2.3256684877147253,10.0,7.980037843565315,8.124620819025436,8.556010967771716,9.048821139358234,40.0,False,,
C0145,4,49,125.0,5.0,10.568024341777715,10.712966409348057,11.194915756085624,11.62533221863442,50.0,1.8721911637288198,1.9200427229314896,2.081013920352367,2.233958491048041,10.0,7.87235770377881,7.9949011949871975,8.375153965010908,8.771276270351395,40.0,False,,
C0146,3,52,125.0,3.3,9.539574801095437,9.804249798723106,10.734151774805497,11.55384319924006,50.0,2.188618915855608,2.222240469981481,2.301694741459091,2.4350981811636894,10.0,7.700500150407633,7.93891859798566,8.722990620041239,9.532698125083677,40.0,False,,
C0147,6,54,125.0,3.3,10.427509662148639,10.632041274414266,11.397805285750202,11.946287758939649,50.0,1.9453462206971621,1.9933086690148163,2.1361919622467775,2.306962075841281,10.0,7.911737570703487,37.356240610476256,43.30086229019921,49.53481048816811,40.0,True,single,t_pd
C0148,8,52,125.0,3.3,10.31981320474895,10.705737897191282,11.890687251535637,13.343975254995879,50.0,1.8015856776871004,1.8194057215965527,1.8701851881641967,1.9300891494180206,10.0,8.120445266840278,8.234559663738983,8.628431680387463,8.953721941999566,40.0,False,,
C0149,1,121,125.0,3.3,10.221272812102027,10.376407971107282,10.859906865727613,11.35793529802284,50.0,2.123524738831027,2.1979438059742646,2.458465863221984,2.702540085959298,10.0,8.393166482584705,8.561889833484882,9.067692604818369,9.647891753558632,40.0,False,,
C0150,8,52,125.0,3.3,10.624832633521889,10.943507098963718,11.887709308488805,13.066614613694716,50.0,2.0013355591543673,2.0281320594524863,2.1188049951203944,2.1966159864143373,10.0,6.949941326361279,7.088958924964154,7.472952634178017,7.983445976613138,40.0,False,,
C0151,3,52,125.0,3.3,10.317685571430639,10.534090092512637,11.167331446372932,11.931236817067989,50.0,2.1104940488957724,2.1632793081090687,2.3231990450869606,2.508900178755804,10.0,7.667295530294876,7.8405466101746955,8.467020727893035,8.965430901773798,40.0,False,,
C0152,2,53,125.0,5.0,10.370007118152168,10.65992949677038,11.542763549373218,12.577838075088426,50.0,2.0276958675219365,2.0898645692193853,2.302966611935191,2.5050137024410466,10.0,8.063638496875603,8.393575900732857,9.43800069801698,10.676842997647848,40.0,False,,
C0153,6,54,125.0,5.0,10.318453141686105,10.478682451178775,10.916445687992379,11.493682057422763,50.0,2.045855913621217,2.0946448419090133,2.2397805099963297,2.4128066082958517,10.0,7.960454753615085,8.146430738198092,8.706021380627483,9.357165628818558,40.0,False,,
C0154,6,54,125.0,5.0,10.170395704001052,10.368763288195774,10.929596179385436,11.64291203817057,50.0,2.0363009247714516,2.0789506365839356,2.223497047393473,2.354276625913434,10.0,8.16135049701069,8.130496188042757,8.035986531287573,7.9478045226853,40.0,False,,
C0155,8,52,125.0,5.0,9.108194435142908,9.279838461348808,9.807342977262486,10.37980407186607,50.0,2.0697488311921,2.111367383840994,2.226083552788886,2.379253858498689,10.0,8.107016114450621,8.295609544664913,8.891109503449353,9.522958696220298,40.0,False,,
C0156,4,49,125.0,5.0,10.04181053870528,10.158691478011207,10.453575835716478,10.889106795608313,50.0,2.2277430448556097,2.271040543142379,2.418959399829864,2.549080984206693,10.0,7.878052854802637,8.038598117885977,8.523620632264377,9.072957533470744,40.0,False,,
C0157,10,12,125.0,5.0,9.721904020575437,9.980709032316938,10.844671667713682,11.684813588193062,50.0,2.097100633595919,2.1269486986026007,2.214559946684199,2.3151731441895227,10.0,7.789258721605129,7.948428330848568,8.444983473273982,8.974123937844267,40.0,False,,
C0158,7,45,125.0,3.3,9.36007952117999,9.608144935611408,10.344800133368262,11.240861293135524,50.0,1.8419660682154464,1.8705260573211462,1.9488169234851886,2.0514294414482626,10.0,7.9017994041058,8.079269655216198,8.634238908554185,9.2309993762993,40.0,False,,
C0159,6,54,125.0,5.0,10.840908309650413,11.122073196085758,12.178798028501912,12.968991775240395,50.0,2.0446661515278906,2.115812158109754,2.341905861172421,2.597797614679038,10.0,8.459496939929098,8.626260839859405,9.154532717971842,9.69819421761986,40.0,False,,
C0160,8,52,125.0,3.3,10.864497670442852,11.2487712215171,12.45690368497784,13.857270103096983,50.0,2.114148076810322,2.1541364132139806,2.2818570237773708,2.4104603928706374,10.0,7.7071968268377145,7.857285845807971,8.22718440709315,8.8212304836359,40.0,False,,
C0161,1,121,125.0,3.3,10.679610300147806,11.047986882828251,12.235528678657403,13.540965023937602,50.0,2.1202700806536146,2.1460144790720714,2.219634020227269,2.307179714259763,10.0,7.974877310742418,8.183264380547097,8.924820369762882,9.5530491936438,40.0,False,,
C0162,1,121,125.0,5.0,10.127606708427937,10.292185919034441,10.732182807666627,11.33737188765147,50.0,1.95733950169409,1.986380594918304,2.08186519741988,2.1699028111527725,10.0,8.07333688559937,8.191039614361701,8.548244379681671,8.934180721260667,40.0,False,,
C0163,3,52,125.0,5.0,10.675312560476328,10.928643312692808,11.825301637525234,12.579986216163228,50.0,2.1164944445188127,2.1821136177352596,2.3844610678175835,2.6208292066500487,10.0,8.624140371949784,8.71489337951747,9.019030216220095,9.279822020215544,40.0,False,,
C0164,5,49,125.0,3.3,10.006026590300912,10.143749471322455,10.627553174846483,11.010820577385978,50.0,2.0927742399551206,2.148768646336517,2.3331170492781057,2.517638220986954,10.0,7.879876696705475,8.275744480684079,9.520662288006685,11.105368676802152,40.0,False,,
C0165,6,54,125.0,3.3,10.10139863844889,10.305785824801868,10.960344032587358,11.621942623176391,50.0,2.257251743696973,2.315044818717003,2.5029768594391637,2.694237271758634,10.0,8.383522662404385,8.491179044622564,8.80173716639824,9.166778415583707,40.0,False,,
C0166,1,121,125.0,3.3,9.453264314769008,9.58563370041281,9.926667552315173,10.419694784340846,50.0,1.9249998263751489,1.9585425402707595,2.0620901093375235,2.172435520478125,10.0,8.492791761306009,8.67115252555107,9.198002023848263,9.822791492587989,40.0,False,,
C0167,6,54,125.0,3.3,10.19849565224942,10.567688365335032,11.76979401263676,13.081070717675269,50.0,1.9492599423599575,1.9994214661627634,2.1530227508985784,2.3286912156879307,10.0,7.974498294003741,8.014716858693667,8.196386404609166,8.260323835111622,40.0,False,,
C0168,7,45,125.0,3.3,10.030192964212208,10.267276449783122,10.950933680028173,11.812207316643642,50.0,1.9693880951540046,1.9961016408772674,2.080010961935173,2.164166707409598,10.0,7.915712408369295,8.083245961318736,8.582211431350279,9.165591867329157,40.0,False,,
C0169,2,53,125.0,5.0,9.348673941582767,9.515264588130265,10.106420144575004,10.57903383145805,50.0,1.9509777849961225,1.984932328617756,2.0961341228319808,2.201435625610152,10.0,7.8683785311807135,7.952316382926395,8.240658257133576,8.475085388225303,40.0,False,,
C0170,2,53,125.0,5.0,9.974401444091702,10.292945781041727,11.356690986973517,12.429588040234144,50.0,1.9109979250236397,10.181553361444918,12.311438277543978,14.336724217305635,10.0,7.897670746302967,8.020679105061255,8.37399738921907,8.800023752215749,40.0,True,single,I_ddq
C0171,8,52,125.0,5.0,9.960135218071596,9.943141692553107,9.897055454297803,9.841787676067739,50.0,1.7237324494326256,1.7732773064709524,1.9396894445856971,2.101926131680409,10.0,8.341695944230732,8.595705979954566,9.38380937482212,10.2906955201509,40.0,False,,
C0172,4,49,125.0,5.0,10.89878058332232,10.897243572451398,10.759941100281406,10.888026058082856,50.0,1.9565300526276865,1.9764492924545025,2.0473746325500333,2.1002964463802845,10.0,8.092403990902206,8.292448991869117,8.91179187281544,9.600952652652278,40.0,False,,
C0173,1,121,125.0,5.0,10.447106664256705,10.739190910728034,11.60800100499002,12.671404863491302,50.0,2.0369358059699905,2.0602479974405505,2.1647180468086695,2.2058320886570644,10.0,8.094115883667948,8.3020059269542,9.01577006669162,9.666400083341593,40.0,False,,
C0174,1,121,125.0,5.0,10.005722719545734,10.211887479188086,10.893553867713095,11.541210576538559,50.0,1.9506778154494089,1.991811800538244,2.1259620920797473,2.257484816176059,10.0,7.549910595848066,7.567184425997106,7.547247171395093,7.6716605344118065,40.0,False,,
C0175,6,54,125.0,3.3,10.124393654900542,10.352237697331088,11.134113948866494,11.831110455112997,50.0,2.193538118352911,2.2752722523315754,2.5453589839851603,2.8337561699218488,10.0,7.613003969049906,7.905106950617273,8.79217788014572,9.908728133352431,40.0,False,,
C0176,10,12,125.0,3.3,10.0221061890521,10.089615486871107,10.351977998676118,10.504328860728634,50.0,2.0013375812715863,2.003027407366753,2.015174133826102,2.013196368978066,10.0,8.857378729910792,8.92895686278786,9.058118854303224,9.370737756063312,40.0,False,,
C0177,3,52,125.0,5.0,9.898543007602226,10.094214068893487,10.619531918616678,11.352197238179702,50.0,2.1291029055184136,2.1776109583321928,2.3181136733917733,2.492769589008248,10.0,7.928869709884524,8.208644699483925,9.059079356165592,10.107238616861936,40.0,False,,
C0178,8,52,125.0,3.3,9.458786401305856,9.8374698049919,11.08362219840075,12.450058053717271,50.0,2.0261420412729967,2.0387842896513195,2.0725759675423623,2.1163116396647554,10.0,7.690091201768656,7.922450680764078,8.627356676261764,9.471698548112267,40.0,False,,
C0179,3,52,125.0,3.3,9.924474061196536,10.204761019899589,11.150348346798427,12.060765254130446,50.0,2.082640730989326,2.1110827099686604,2.1931957525137467,2.2900796895234357,10.0,8.572439666235718,8.79337996052335,9.414343008438296,10.243874575455127,40.0,False,,
C0180,8,52,125.0,3.3,9.626950871673744,9.835827454834131,10.403064645178505,11.187776387567276,50.0,2.027924155393356,2.061092306582181,2.170894147973132,2.2718091567946086,10.0,8.11272341947342,8.205615337309201,8.459554483556351,8.785734171207396,40.0,False,,
C0181,7,45,125.0,5.0,9.374842230538427,9.521178463769846,9.973641521077043,10.448432296039721,50.0,2.136878463190356,2.170630280227342,2.273136850100009,2.3846358449798557,10.0,8.231261966745809,8.408364963322803,8.872578757404558,9.553936162505693,40.0,False,,
C0182,1,121,125.0,3.3,10.255610907273768,10.420257268985786,10.945192240422866,11.465153596306843,50.0,2.00559393501324,2.0350000347223527,2.1272998314215656,2.220715383318067,10.0,7.944781169887387,8.066263117727253,8.398999193291043,8.835172910737917,40.0,False,,
C0183,5,49,125.0,5.0,10.195632329966617,10.182459788205707,10.127790844506174,10.103781160627241,50.0,2.0496120708088785,2.0907520290044808,2.231259479398499,2.3555247284437684,10.0,7.872530763769278,8.032267528245084,8.582394009833644,9.06110068368052,40.0,False,,
C0184,1,121,125.0,3.3,9.10664624431596,9.312241570917937,9.86508605438106,10.64703880552593,50.0,2.0366332933650044,2.0664647661577167,2.1679226228358575,2.254856974145747,10.0,7.932165451001084,8.070988479014284,8.519362816508135,8.956462381438802,40.0,False,,
C0185,5,49,125.0,3.3,9.938657681252437,10.221460506782309,11.10096674792922,12.09551294138179,50.0,1.971171454187268,1.9817673407711147,2.012269523285116,2.0465495395473368,10.0,7.446904731880549,7.444029444239605,7.442379735828369,7.4268010168229415,40.0,False,,
C0186,5,49,125.0,3.3,10.497850692949962,10.542401542353328,10.659718180452229,10.81370520980245,50.0,2.040498231892468,2.097221422184911,2.269400541563006,2.472251559897058,10.0,7.964829036232041,8.213473806738152,8.961797950716003,9.87709853500905,40.0,False,,
C0187,1,121,125.0,3.3,10.52961186944816,10.670559475238251,11.09660226610219,11.556761682265892,50.0,2.223438624619768,2.2846470476705636,2.492638358257889,2.688951302622084,10.0,8.118413230817048,8.274196881304945,8.692435981918809,9.273721168860366,40.0,False,,
C0188,1,121,125.0,5.0,10.512918421442619,10.60149347732772,10.841091983490708,11.148837543237951,50.0,1.972960305790456,2.029055006351635,2.2156312390072284,2.4007484552871095,10.0,8.740185293537502,8.872616546187947,9.22920332415781,9.710423025945913,40.0,False,,
C0189,6,54,125.0,3.3,10.01945660345073,10.123122791484986,10.417474779630423,10.768036574522466,50.0,2.041946489285325,2.051324445115359,2.063014720770341,2.108503599168904,10.0,8.034399626002086,8.150068689423264,8.505325692477802,8.87990472950296,40.0,False,,
C0190,8,52,125.0,3.3,9.577477336015425,9.774149073423533,10.386666936598745,11.041953449864014,50.0,2.1257778950869444,2.1746477890007196,2.324456977167958,2.492385254178036,10.0,7.066329183115878,7.232985700432675,7.790583249538951,8.318787970081875,40.0,False,,
C0191,10,12,125.0,5.0,9.45815058632097,9.45016770340406,9.447112917786999,9.402411699262478,50.0,2.114025328094428,2.170596198880638,2.3514993193197897,2.5432681314616006,10.0,7.962405826886151,8.050489436665352,8.358171346256904,8.599835383974904,40.0,False,,
C0192,9,13,125.0,5.0,10.17230245237518,10.438233948287895,11.261305846849092,12.186348589129317,50.0,2.0011716417719367,2.020558951244397,2.087954383813392,2.1408914167696858,10.0,9.095801653243322,9.072591390576967,9.031703369783944,8.934568303679487,40.0,False,,
C0193,7,45,125.0,3.3,10.189640017182581,10.470247935403755,11.33602737017088,12.323830399528024,50.0,1.761661129704264,1.797055953845905,1.9162451133208434,2.024869161833261,10.0,8.346546493994015,8.54745870218958,9.145828407015463,9.858666519328672,40.0,False,,
C0194,8,52,125.0,5.0,10.643665555802533,10.829812347245971,11.41328243946449,12.017086907120571,50.0,2.0516702818648467,2.0903182792925894,2.2138236718922575,2.3379839299366405,10.0,7.675644422476564,7.869001811235676,8.479833873028586,9.135838864640034,40.0,False,,
C0195,2,53,125.0,5.0,10.549989825171043,10.499275126278942,10.249195238864894,10.20006569971926,50.0,1.7780525741376947,1.846368032824616,2.0735202828026025,2.315049690977631,10.0,8.236442605772222,8.384728897225237,8.831586432479344,9.33222319956107,40.0,False,,
C0196,6,54,125.0,3.3,9.933885671734414,10.033580298050158,10.363367175305678,10.653113889875094,50.0,2.146993723094123,2.2312524066718606,2.50519613105162,2.8109703505832644,10.0,7.703194630044104,7.768833330005228,7.9611078354194085,8.174579177273893,40.0,False,,
C0197,2,53,125.0,5.0,9.377897060569566,9.68107527601888,10.650666391606824,11.717431185331394,50.0,2.016947387119326,2.0237171420740854,2.0372757321591224,2.064815517325842,10.0,7.458476992181257,7.614279768879983,8.184008032376708,8.619873316300461,40.0,False,,
C0198,9,13,125.0,5.0,9.840446701494551,9.76388858895878,9.539662396865163,9.31688695662215,50.0,2.099967401987199,2.194338404176586,2.500397505937004,2.856603136410049,10.0,7.8606522547063715,7.902743503169752,7.959626784630692,8.160066546330341,40.0,False,,
C0199,4,49,125.0,5.0,10.108615597405262,38.76098399329905,44.15659632492701,49.466988560946234,50.0,1.9097888861818948,1.9305057847994684,1.9942039914661616,2.0596127955296684,10.0,8.036610575695544,8.114788264439275,8.344111576052175,8.600086114763775,40.0,True,single,I_leak
C0200,1,121,125.0,3.3,9.898958377305298,9.980129758939054,10.127795747948138,10.481328349915044,50.0,1.8447492526699945,1.8997352009916337,2.074363868792917,2.2658305690216296,10.0,7.251137799026642,7.34172641317681,7.666509028829089,7.909525414187545,40.0,False,,
C0201,4,49,125.0,3.3,9.711052945961171,9.983406252854778,10.740106661545916,11.785642877409767,50.0,2.0260754384141166,2.086259968402984,2.2562798828732498,2.486825449475155,10.0,7.540336283784546,7.754778853435707,8.373570071510235,9.175751253451441,40.0,False,,
C0202,5,49,125.0,3.3,10.12644240748495,10.260606230085946,10.688470032730692,11.10375229937482,50.0,1.9966396560043858,2.01669210320439,2.073935904708376,2.141307453897948,10.0,8.004134225272942,8.135193042589892,8.513893798824531,8.967860889458567,40.0,False,,
C0203,7,45,125.0,5.0,9.748021129294695,9.982359075174532,10.71933666888832,11.511543088766658,50.0,1.9508459173842834,1.9994857303498506,2.1534081919253154,2.3178768015552436,10.0,7.836730729604418,7.958367259477244,8.312675342494057,8.728875325940662,40.0,False,,
C0204,5,49,125.0,5.0,9.685966958137312,9.934456606662122,10.72795384339107,11.565140699206722,50.0,2.0084661280732763,2.046475671804909,2.1618292645467174,2.2901241770686123,10.0,8.157924508458436,8.480545338407342,9.516361612852466,10.702577202936894,40.0,False,,
C0205,1,121,125.0,3.3,10.155726417151719,10.545323018178781,11.778823469328135,13.217619738076435,50.0,2.276743589203226,2.3348991338307883,2.5153233767853904,2.716390069854532,10.0,7.5141326690765755,7.690899822105608,8.180739501783746,8.842334283927604,40.0,False,,
C0206,2,53,125.0,3.3,9.799003709935398,9.975097495544343,10.557548013074722,11.100141405601383,50.0,2.0834525547369056,2.1299275538086633,2.2812183247902107,2.4313760422856006,10.0,8.285645499421321,8.479446292810191,9.115524405003864,9.741242790872093,40.0,False,,
C0207,10,12,125.0,5.0,10.122052194489177,10.362556645746599,11.170752901555286,11.930454494275844,50.0,2.104949860586332,2.172231204127499,2.374376893943565,2.6235648479449605,10.0,7.526496361175922,7.649200775264062,8.056197291775808,8.428596950007305,40.0,False,,
C0208,2,53,125.0,5.0,10.136602011426062,10.188799888086558,10.372050654848573,10.507680434703035,50.0,2.0843936891553354,2.1276531862574304,2.2444730108306175,2.406729987156297,10.0,8.657093720775052,8.778607140999089,9.176744088852342,9.544354964042604,40.0,False,,
C0209,1,121,125.0,5.0,9.430285499454213,9.731150607086123,10.678629080927639,11.74898399402296,50.0,2.1479462143852195,2.187299293953747,2.3057166966037004,2.439029628782436,10.0,7.313696686248673,7.300063484622185,7.227724580903046,7.21879629642028,40.0,False,,
